decision_id,year,game_id,kyoku_index,seat,decision_index,expert_action,top1_action,top2_action,top3_action,top4_action,pi1,pi2,pi3,pi4,gap12,gap13,gap14,log_gap12,policy_entropy,top4_cum_prob,expert_is_top1,expert_in_top4,gap_bucket,n_worlds,mean_a,mean_b,mean_c,mean_d,std_a,std_b,std_c,std_d,se_a,se_b,se_c,se_d,delta_ba_mean,delta_ba_std,delta_ba_se,delta_ba_ci95_lo,delta_ba_ci95_hi,delta_ca_mean,delta_ca_std,delta_ca_se,delta_ca_ci95_lo,delta_ca_ci95_hi,delta_da_mean,delta_da_std,delta_da_se,delta_da_ci95_lo,delta_da_ci95_hi,teacher_best,verdict95,verdict80,determined95,determined80,group,audit_b_rank,audit_b_action,matched_override_id,match_distance,status,n_worlds_failed,mean_r_a,mean_r_b,std_r_a,std_r_b,mean_delta_full,median_delta_full,std_delta_full,se_delta_full,ci95_lo,ci95_hi,resolution,unresolved_type,keep_resolution,predicted_delta_grp,predicted_delta_grp_se,predicted_delta_grp_ci_lo,predicted_delta_grp_ci_hi,strongest_challenger_rank,strongest_challenger_delta_grp,round_wind_meta,kyoku_meta,honba_meta,legal_action_count,top1_in_legal,b_in_legal,reconstruction_ok
2024-2024122023gm-00a9-0000-df6602c9-02-s2-d15,2024,2024122023gm-00a9-0000-df6602c9,2,2,15,59,47,59,13,23,0.7497093677520752,0.2287604957818985,0.014241086319088936,0.004955020733177662,0.5209488719701767,0.7354682814329863,0.7447543470188975,1.187010035462599,0.6566956639289856,0.9976659705862403,False,True,50_70,256,0.6601817364571616,0.9121669888554607,0.9629589449905325,1.4192162061226554,1.3512368373818295,1.948261541587431,1.9733166702508902,1.8022245559505763,0.1689046046727287,0.24353269269842887,0.24666458378136127,0.22527806949382204,0.25198525239829905,1.6980619865880484,0.21225774832350605,-0.1640399343157728,0.6680104391123709,0.30277720853337087,1.7210841846613918,0.21513552308267397,-0.11888841670867012,0.7244428337754119,0.7590344696654938,1.7150335574512245,0.21437919468140307,0.3388512480899438,1.179217691241044,4,override_top4,uncertain,False,False,override,4,23,2024-2024122023gm-00a9-0000-df6602c9-02-s2-d15,0.6762,ok,0,0.828125,1.15625,7.409701510222138,7.1843375395615245,0.328125,0.0,8.299406428102165,0.5187129017563853,-0.6885522874425152,1.3448022874425152,UNRESOLVED,near_tie,,0.7590344696654938,0.21437919468140307,0.3388512480899438,1.179217691241044,4,0.7590344696654938,0,2,0,14,True,True,True
2024-2024122803gm-00a9-0000-f48082aa-02-s3-d11,2024,2024122803gm-00a9-0000-f48082aa,2,3,11,15,35,59,15,68,0.7408908009529114,0.13551166653633118,0.12322472780942917,0.00032255370751954615,0.6053791344165802,0.6176660731434822,0.7405682472453918,1.698795510788916,0.7542223930358887,0.9999497490061913,False,True,50_70,256,0.2581844232045114,0.2591481087729335,0.27278795931488276,0.5869550881907344,0.6269380887356912,0.5665192876426176,0.5303630179218525,1.3763143873482446,0.0783672610919614,0.0708149109553272,0.06629537724023156,0.17203929841853058,0.0009636855684220791,0.31045480116141183,0.03880685014517648,-0.07509774071612382,0.07702511185296798,0.014603536110371351,0.4761303545780161,0.059516294322252014,-0.1020484007612426,0.1312554729819853,0.328770664986223,1.2647510713158066,0.15809388391447582,0.018906652513850375,0.6386346774585956,4,override_top4,override_top4,False,False,override,4,68,2024-2024122803gm-00a9-0000-f48082aa-02-s3-d11,0.7746,ok,0,0.6875,1.34375,7.599535589525888,7.333444740686732,0.65625,0.0,7.852001118735749,0.4907500699209843,-0.30562013704512925,1.6181201370451292,UNRESOLVED,high_variance,,0.328770664986223,0.15809388391447582,0.018906652513850375,0.6386346774585956,4,0.328770664986223,0,1,1,14,True,True,True
2024-2024123104gm-00a9-0000-f69869df-01-s0-d12,2024,2024123104gm-00a9-0000-f69869df,1,0,12,8,8,75,21,67,0.7729358673095703,0.13883475959300995,0.061731427907943726,0.02354966290295124,0.6341011077165604,0.7112044394016266,0.7493862044066191,1.7169116331162604,0.752860426902771,0.9970517177134752,True,True,50_70,256,0.517093552974984,1.2448622251395136,-0.6698688159231097,-0.8838204955682158,1.6604789202218522,2.097514952801229,1.7237511812963686,1.4872553503331847,0.29353397612654697,0.3707917616914825,0.304719037343246,0.26291208589414233,0.7277686721645296,1.7442543099743504,0.3083435126741813,0.12341538732313417,1.332121957005925,-1.1869623688980937,1.9281267129039992,0.3408478684203363,-1.855024191001953,-0.5189005467942345,-1.4009140485432,2.178324948820668,0.38507708573473337,-2.155665136583277,-0.6461629605031225,2,override_top2,override_top2,True,True,override,2,75,2024-2024123104gm-00a9-0000-f69869df-01-s0-d12,0.9517,ok,0,0.5625,1.453125,7.434682898679779,7.130007700130594,0.890625,0.0,8.853699237950114,0.5533562023718821,-0.1939531566488888,1.9752031566488888,UNRESOLVED,high_variance,,0.7277686721645296,0.3083435126741813,0.12341538732313417,1.332121957005925,2,0.7277686721645296,0,1,0,15,True,True,True
2025-2025011014gm-00a9-0000-9ea4d5cd-06-s0-d14,2025,2025011014gm-00a9-0000-9ea4d5cd,6,0,14,27,27,67,31,29,0.6122787594795227,0.20916292071342468,0.07521922886371613,0.036593206226825714,0.403115838766098,0.5370595306158066,0.575685553252697,1.074074194916509,1.2138216495513916,0.9332541152834892,True,True,20_50,256,-1.8633920430438593,-1.6002418918069452,-1.8446455334778875,-1.8467247702647,0.8972119500643827,1.1908540968133947,1.0068668319544227,0.8002507119369344,0.11215149375804784,0.14885676210167434,0.12585835399430284,0.1000313389921168,0.2631501512369141,0.8885253753478295,0.11106567191847869,0.04546143427669588,0.4808388681971323,0.018746509565971792,0.8712232806654252,0.10890291008317815,-0.19470319419705737,0.23219621332900095,0.016667272779159248,0.7236649068995321,0.09045811336244151,-0.1606306294112261,0.1939651749695446,2,override_top2,override_top2,False,False,override,2,67,2025-2025011014gm-00a9-0000-9ea4d5cd-06-s0-d14,1.203,ok,0,-1.21875,-1.4765625,7.619312407863813,7.419597625314235,-0.2578125,0.0,7.140874987579274,0.4463046867237046,-1.1325696859784609,0.616944685978461,UNRESOLVED,near_tie,,0.2631501512369141,0.11106567191847869,0.04546143427669588,0.4808388681971323,2,0.2631501512369141,1,0,0,14,True,True,True
2025-2025011023gm-00a9-0000-6d5806f0-05-s0-d13,2025,2025011023gm-00a9-0000-6d5806f0,5,0,13,49,23,49,30,21,0.7790130376815796,0.17753994464874268,0.0258081816136837,0.01670687273144722,0.6014730930328369,0.7532048560678959,0.7623061649501324,1.478832158291733,0.6716020107269287,0.9990680366754532,False,True,50_70,256,2.4956086807651445,2.175902421819046,2.2801407700171694,2.891924229566939,1.5177950497677473,1.543607352918657,1.6277646478974328,1.227334424861697,0.1897243812209684,0.19295091911483211,0.2034705809871791,0.15341680310771214,-0.3197062589460984,1.3501488239364914,0.16876860299206142,-0.6504927208105388,0.011080202918341997,-0.2154679107479751,1.1475989859607267,0.14344987324509084,-0.49662966230835315,0.06569384081240293,0.39631554880179465,1.5086058537197915,0.18857573171497394,0.026707114640445728,0.7659239829631436,4,override_top4,override_top4,False,True,override,4,21,2025-2025011023gm-00a9-0000-6d5806f0-05-s0-d13,1.2995,ok,0,1.6953125,1.9921875,7.09936047244025,6.97445883064716,0.296875,0.0,6.046044728807843,0.37787779555049017,-0.4437654792789607,1.0375154792789607,UNRESOLVED,near_tie,,0.39631554880179465,0.18857573171497394,0.026707114640445728,0.7659239829631436,4,0.39631554880179465,0,3,0,11,True,True,True
2025-2025011102gm-00a9-0000-034cfa13-10-s1-d4,2025,2025011102gm-00a9-0000-034cfa13,10,1,4,17,53,35,17,57,0.32631704211235046,0.30063101649284363,0.20243537425994873,0.15519031882286072,0.025686025619506836,0.12388166785240173,0.17112672328948975,0.08198577664920026,1.4181451797485352,0.9845737516880035,False,True,lt005,256,3.2169622838356515,3.576269653613859,3.2178627468433243,3.114997655250015,2.070368967055845,2.2547746528588104,2.1766539278204307,2.0282105290477914,0.18299649202042195,0.19929580588550105,0.19239084408227006,0.17927017734545606,0.35930736977820743,1.553567684403756,0.13731728058427226,0.09016549983303379,0.6284492397233811,0.0009004630076727693,1.8417249175186905,0.16278702228221262,-0.31816210066546396,0.3199630266808095,-0.1019646285856368,2.4379131122144164,0.2154831116988018,-0.5243115275152883,0.3203822703440147,2,override_top2,override_top2,False,False,override,2,35,2025-2025011102gm-00a9-0000-034cfa13-10-s1-d4,0.7833,ok,0,2.765625,2.8359375,3.869406145853473,3.5958087666440925,0.0703125,0.0,2.9390770693549095,0.18369231683468185,-0.2897244409959764,0.4303494409959764,UNRESOLVED,near_tie,,0.35930736977820743,0.13731728058427226,0.09016549983303379,0.6284492397233811,2,0.35930736977820743,1,2,1,14,True,True,True
2025-2025011223gm-00a9-0000-7704598d-09-s2-d11,2025,2025011223gm-00a9-0000-7704598d,9,2,11,19,15,19,35,33,0.38905778527259827,0.3437599241733551,0.16059137880802155,0.061462946236133575,0.045297861099243164,0.22846640646457672,0.3275948390364647,0.12378436195832465,1.404929280281067,0.9548720344901085,False,True,lt005,256,9.951065379910267,9.968891830495501,9.97459542706105,9.931461428359565,0.11228661588805636,0.07584726560640945,0.05995580735617979,0.2920626489138286,0.009924828441366721,0.006704014480593664,0.005299394744133627,0.025814934947284256,0.017826450585235645,0.12239405794384513,0.010818208543629014,-0.003377238160277223,0.03903013933074852,0.02353004715078312,0.1262126092309232,0.011155723982304204,0.0016648281454668817,0.04539526615609936,-0.019603951550702894,0.29184868035200656,0.025796022619656116,-0.07016415588522888,0.030956252783823093,3,override_top3,uncertain,False,False,override,3,35,2025-2025011223gm-00a9-0000-7704598d-09-s2-d11,0.3792,ok,0,9.8125,9.875,1.0460007873127168,1.0846522890932808,0.0625,0.0,1.5223820344524333,0.09514887715327708,-0.12399179922042308,0.24899179922042308,UNRESOLVED,near_tie,,0.02353004715078312,0.011155723982304204,0.0016648281454668817,0.04539526615609936,3,0.02353004715078312,1,3,1,14,True,True,True
2025-2025040815gm-00a9-0000-3be4a59c-09-s2-d16,2025,2025040815gm-00a9-0000-3be4a59c,9,2,16,2,53,2,5,63,0.48482421040534973,0.4017888009548187,0.04516967386007309,0.04347217455506325,0.083035409450531,0.43965453654527664,0.4413520358502865,0.18785979265883523,1.1126295328140259,0.9752548597753048,False,True,05_20,192,1.8509894861363136,2.149662130708748,1.0558087453855478,1.971595884805538,1.7948252160031304,1.9073225103646223,1.4701217001682503,2.1583830528248518,0.2243531520003913,0.2384153137955778,0.18376521252103128,0.26979788160310647,0.29867264457243436,1.1600338960900785,0.1450042370112598,0.014464340030365175,0.5828809491145035,-0.7951807407507658,1.6489907252567428,0.20612384065709285,-1.1991834684386677,-0.39117801306286387,0.12060639866922429,2.219491172667487,0.2774363965834359,-0.42316893863431004,0.6643817359727586,2,override_top2,override_top2,False,False,override,2,2,2025-2025040815gm-00a9-0000-3be4a59c-09-s2-d16,1.0714,ok,0,3.65625,3.4583333333333335,1.7565323108791093,2.015212649928739,-0.19791666666666666,0.0,1.2204178467917814,0.08807607154613231,-0.37054576689708596,-0.025287566436247327,REJECTED,,,0.29867264457243436,0.1450042370112598,0.014464340030365175,0.5828809491145035,2,0.29867264457243436,1,3,0,14,True,True,True
2025-2025040921gm-00a9-0000-9f24706f-08-s0-d8,2025,2025040921gm-00a9-0000-9f24706f,8,0,8,45,45,33,63,29,0.5659441947937012,0.4101872146129608,0.016555121168494225,0.00527199637144804,0.15575698018074036,0.549389073625207,0.5606721984222531,0.3218818010855268,0.7963493466377258,0.9979585269466043,True,True,05_20,256,-4.489252811103995,-4.018741305438823,-4.297551801688826,-4.217295435653568,1.9691982893905216,1.5994634876836005,1.4348102403367304,1.6097116913409864,0.2461497861738152,0.19993293596045006,0.1793512800420913,0.2012139614176233,0.4705115056651721,1.9095791338543535,0.2386973917317942,0.002664617870855479,0.9383583934594887,0.1917010094151692,2.5226022524817573,0.31532528156021966,-0.42633654244286134,0.8097385612731998,0.27195737545042675,2.3019877940589146,0.28774847425736433,-0.2920296340940073,0.8359443849948608,2,override_top2,override_top2,False,False,override,2,33,2025-2025040921gm-00a9-0000-9f24706f-08-s0-d8,1.2999,ok,0,-4.375,-4.359375,1.4552137502179978,1.706892027093941,0.015625,0.0,1.8744280173313839,0.11715175108321149,-0.21399243212309452,0.24524243212309452,UNRESOLVED,near_tie,,0.4705115056651721,0.2386973917317942,0.002664617870855479,0.9383583934594887,2,0.4705115056651721,1,3,0,11,True,True,True
2025-2025041216gm-00a9-0000-3d010e8a-05-s1-d12,2025,2025041216gm-00a9-0000-3d010e8a,5,1,12,25,25,49,55,14,0.3285435438156128,0.2956233024597168,0.18892456591129303,0.18653322756290436,0.032920241355895996,0.13961897790431976,0.14201031625270844,0.10558336559085046,1.3574907779693604,0.999624639749527,True,True,lt005,256,1.651557005738141,1.6203458072559442,1.7962995376901745,1.7199419763783226,0.5336188182905707,0.4066995244416204,0.9499448890970409,0.6329208263547385,0.04716568562275182,0.03594749895475172,0.08396405910425254,0.0559428260337036,-0.031211198482196778,0.4540379821131827,0.04013166700856098,-0.1098692658189763,0.04744686885458274,0.14474253195203346,0.8143734965205299,0.07198112772603324,0.003659521609008315,0.28582554229505863,0.06838497064018156,0.6456693940195682,0.057069650864480695,-0.0434715450542006,0.18024148633456372,3,override_top3,override_top3,False,False,override,3,55,2025-2025041216gm-00a9-0000-3d010e8a-05-s1-d12,0.8111,ok,0,2.828125,3.03125,5.456579945889398,5.221279987309851,0.203125,0.0,3.4739577362053753,0.21712235851283596,-0.22243482268515846,0.6286848226851585,UNRESOLVED,near_tie,,0.14474253195203346,0.07198112772603324,0.003659521609008315,0.28582554229505863,3,0.14474253195203346,0,3,0,14,True,True,True
